collection,band_id,band_name,list_id,list_name,item_id,item_name,list_cost,override,tp_entry,tp_price,tp_availability,status,verified_note,source_url,source_section
trollheim,lustria-dark-elves,Dark Elves,dark-elf-shadow-equipment-list,Shadow Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Shadow Equipment List
trollheim,lustria-dark-elves,Dark Elves,dark-elf-shadow-equipment-list,Shadow Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Shadow Equipment List
trollheim,lustria-dark-elves,Dark Elves,dark-elf-shadow-equipment-list,Shadow Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Shadow Equipment List
trollheim,lustria-dark-elves,Dark Elves,dark-elf-shadow-equipment-list,Shadow Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,,Shadow Equipment List
trollheim,lustria-dark-elves,Dark Elves,dark-elf-shadow-equipment-list,Shadow Equipment List,repeater_crossbow,Repeater Crossbow,35,,campaign.trading-post.repeater-crossbow,40 gc,rare,differs,,,Shadow Equipment List
trollheim,lustria-dark-elves,Dark Elves,dark-elf-shadow-equipment-list,Shadow Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Shadow Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,elf_bow,Elf Bow,35,,campaign.trading-post.elf-bow,35 gc + dice,rare,consistent-special,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,long_bow,Long Bow,15,,campaign.trading-post.long-bow,15 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,cadet-equipment-list,Cadet Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Cadet Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,elf_bow,Elf Bow,35,,campaign.trading-post.elf-bow,35 gc + dice,rare,consistent-special,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,elven_cloak,Elven Cloak,60,,campaign.trading-post.elven-cloak,100 gc + dice,rare,differs-special,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,elven_greatsword,Elven Greatsword,25,,campaign.trading-post.elven-greatsword,(not sold),not_sold,no-market,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,elven_runestones,Elven Runestones,50,,campaign.trading-post.elven-runestones,50 gc + dice,rare,consistent-special,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,elven_wine,Elven Wine,30,,campaign.trading-post.elven-wine,50 gc + dice,rare,differs-special,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,halberd,Halberd,10,,campaign.trading-post.halberd,10 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,ithilmar_armour,Ithilmar Armour,60,,campaign.trading-post.ithilmar-armour,90 gc,rare,differs,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,long_bow,Long Bow,15,,campaign.trading-post.long-bow,15 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,mage_staff,Mage Staff,20,,campaign.trading-post.mage-staff,(not sold),not_sold,no-market,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-high-elves,High Elves,high-elf-equipment-list,High Elf Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,High Elf Equipment List
trollheim,lustria-lizardmen,Lizardmen,kroxigor-equipment-list,Kroxigor Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,,0-1 Kroxigor / Weapons and Armour
trollheim,lustria-lizardmen,Lizardmen,kroxigor-equipment-list,Kroxigor Equipment List,halberd,Halberd,10,,campaign.trading-post.halberd,10 gc,common,consistent,,,0-1 Kroxigor / Weapons and Armour
trollheim,lustria-lizardmen,Lizardmen,lizardmen-poison-list,Lizardmen Poison List,black_lotus,Black Lotus,10,,campaign.trading-post.black-lotus,10 gc + dice,rare,consistent-special,,,Lizardmen Poison List
trollheim,lustria-lizardmen,Lizardmen,lizardmen-poison-list,Lizardmen Poison List,dark_venom,Dark Venom,20,,campaign.trading-post.dark-venom,30 gc + dice,rare,differs-special,,,Lizardmen Poison List
trollheim,lustria-lizardmen,Lizardmen,lizardmen-poison-list,Lizardmen Poison List,reptile_venom,Reptile Venom,5,,campaign.trading-post.reptile-venom,5 gc,common,consistent,,,Lizardmen Poison List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,halberd,Halberd,10,,campaign.trading-post.halberd,10 gc,common,consistent,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,light_armour,Light Armour,50,,campaign.trading-post.light-armour,20 gc,common,differs,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,stone_axe,Stone Axe,3,,campaign.trading-post.stone-axe,(not sold),not_sold,no-market,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,saurus-equipment-list,Saurus Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Saurus Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,blowpipe,Blowpipe,25,,campaign.trading-post.blowpipe,25 gc,rare,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,bolas,Bolas,5,,campaign.trading-post.bolas,5 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,buckler,Buckler,5,,campaign.trading-post.buckler,5 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,javelin,Javelin,10,,campaign.trading-post.javelin,5 gc,common,differs,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,short_bow,Short Bow,5,,campaign.trading-post.short-bow,5 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,stone_axe,Stone Axe,3,,campaign.trading-post.stone-axe,(not sold),not_sold,no-market,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Skink Equipment List
trollheim,lustria-lizardmen,Lizardmen,skinks-equipment-list,Skink Equipment List,throwing_knives,Throwing Knives,15,,campaign.trading-post.throwing-knives,15 gc,rare,consistent,,,Skink Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,javelin,Javelin,10,,campaign.trading-post.javelin,5 gc,common,differs,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,,Hunter Equipment List
trollheim,lustria-norse,Norse,hunter-equipment-list,Hunter Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Hunter Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,scourge,Scourge,8,,campaign.trading-post.scourge,(not sold),not_sold,no-market,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Norse Equipment List
trollheim,lustria-norse,Norse,norse-equipment-list,Norse Equipment List,throwing_axe,Throwing Axe,15,,campaign.trading-post.throwing-axe,15 gc,rare,consistent,,,Norse Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,blunderbuss,Blunderbuss,30,,campaign.trading-post.blunderbuss,30 gc,rare,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,carronade,Carronade,65,,campaign.trading-post.carronade,(not sold),not_sold,no-market,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,carronade_cannonball,Carronade Cannonball,5,,campaign.trading-post.carronade-cannonball,(not sold),not_sold,no-market,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,carronade_chain,Carronade Chain,2,,campaign.trading-post.carronade-chain,(not sold),not_sold,no-market,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,carronade_grapeshot,Carronade Grapeshot,2,,campaign.trading-post.carronade-grapeshot,(not sold),not_sold,no-market,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,cutlass_sword,Cutlass Sword,15,,campaign.trading-post.cutlass-sword,(not sold),not_sold,no-market,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,duelling_pistol,Duelling Pistol,30,,campaign.trading-post.duelling-pistol,30 gc,rare,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,duelling_pistol,Duelling Pistol,60,,campaign.trading-post.duelling-pistol,30 gc,rare,differs,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,hammer_or_mace,Hammer Or Mace,3,,campaign.trading-post.hammer-or-mace,(not sold),not_sold,no-market,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,handgun,Handgun,35,,campaign.trading-post.handgun,35 gc,rare,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,pistol,Pistol,15,,campaign.trading-post.pistol,15 gc,rare,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,pistol,Pistol,30,,campaign.trading-post.pistol,15 gc,rare,differs,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,gunner-equipment-list,Gunner Equipment List,toughened_leathers,Toughened Leathers,5,,campaign.trading-post.toughened-leathers,5 gc,common,consistent,,,Gunner Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,belaying_pin,Belaying Pin,3,,campaign.trading-post.belaying-pins,3 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,buckler,Buckler,5,,campaign.trading-post.buckler,5 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,crossbow,Crossbow,25,,campaign.trading-post.crossbow,25 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,cutlass_sword,Cutlass Sword,15,,campaign.trading-post.cutlass-sword,(not sold),not_sold,no-market,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,duelling_pistol,Duelling Pistol,30,,campaign.trading-post.duelling-pistol,30 gc,rare,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,duelling_pistol,Duelling Pistol,60,,campaign.trading-post.duelling-pistol,30 gc,rare,differs,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,hammer_or_mace,Hammer Or Mace,3,,campaign.trading-post.hammer-or-mace,(not sold),not_sold,no-market,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,hook_hand,Hook Hand,4,,campaign.trading-post.hook-hand,4 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,long_boathook,Long Boathook,8,,campaign.trading-post.long-boathook,(not sold),not_sold,no-market,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,parrot,Parrot,15,,campaign.trading-post.parrot,15 gc,rare,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,peg_leg,Peg Leg,8,,campaign.trading-post.peg-leg,8 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,pistol,Pistol,15,,campaign.trading-post.pistol,15 gc,rare,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,pistol,Pistol,30,,campaign.trading-post.pistol,15 gc,rare,differs,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,scourge,Scourge,8,,campaign.trading-post.scourge,(not sold),not_sold,no-market,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,pirate-equipment-list,Pirate Equipment List,toughened_leathers,Toughened Leathers,5,,campaign.trading-post.toughened-leathers,5 gc,common,consistent,,,Pirate Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,belaying_pin,Belaying Pin,3,,campaign.trading-post.belaying-pins,3 gc,common,consistent,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,buckler,Buckler,5,,campaign.trading-post.buckler,5 gc,common,consistent,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,cutlass_sword,Cutlass Sword,15,,campaign.trading-post.cutlass-sword,(not sold),not_sold,no-market,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,hammer_or_mace,Hammer Or Mace,3,,campaign.trading-post.hammer-or-mace,(not sold),not_sold,no-market,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,long_boathook,Long Boathook,8,,campaign.trading-post.long-boathook,(not sold),not_sold,no-market,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,,Swabbie Equipment List
trollheim,lustria-pirates,Pirates,swabbie-equipment-list,Swabbie Equipment List,toughened_leathers,Toughened Leathers,5,,campaign.trading-post.toughened-leathers,5 gc,common,consistent,,,Swabbie Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,black_lotus,Black Lotus,10,,campaign.trading-post.black-lotus,10 gc + dice,rare,consistent-special,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,blood_root,Blood Root,30,,campaign.trading-post.blood-root,(not sold),not_sold,no-market,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,blowpipe,Blowpipe,25,,campaign.trading-post.blowpipe,25 gc,rare,consistent,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,bolas,Bolas,5,,campaign.trading-post.bolas,5 gc,common,consistent,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,buckler,Buckler,5,,campaign.trading-post.buckler,5 gc,common,consistent,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,club,Club,3,,campaign.trading-post.club,3 gc,common,consistent,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,dark_venom,Dark Venom,20,,campaign.trading-post.dark-venom,30 gc + dice,rare,differs-special,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,devil_toxin,Devil Toxin,15,,campaign.trading-post.devil-toxin,(not sold),not_sold,no-market,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,healing_herbs,Healing Herbs,20,,campaign.trading-post.healing-herbs,20 gc + dice,rare,consistent-special,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,javelin,Javelin,10,,campaign.trading-post.javelin,5 gc,common,differs,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,jungle_roast,Jungle Roast,35,,campaign.trading-post.jungle-roast,(not sold),not_sold,no-market,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,magic_tattoo,Magic Tattoo,30,,campaign.trading-post.magic-tattoo,(not sold),not_sold,no-market,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,manbane,Manbane,30,,campaign.trading-post.manbane,(not sold),not_sold,no-market,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,nightshade,Nightshade,15,,campaign.trading-post.nightshade,(not sold),not_sold,no-market,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,poisoned_darts,Poisoned Darts,30,,campaign.trading-post.poisoned-darts,(not sold),not_sold,no-market,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,reptile_venom,Reptile Venom,5,,campaign.trading-post.reptile-venom,5 gc,common,consistent,,,Pygmy Equipment List
trollheim,lustria-pygmies,Pygmies,pygmy-equipment-list,Pygmy Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,,Pygmy Equipment List
